config,holdout_workload,case_id,workload,stressor,label,dominant_tier,tier0_contrib,tier1_alt_contrib,tier2_contrib,tier0_share,tier1_alt_share,tier2_share,dominant_mechanism,compute_contrib,compute_share,memory_io_contrib,memory_io_share,thermal_power_contrib,thermal_power_share,scheduler_runtime_contrib,scheduler_runtime_share,platform_pressure_contrib,platform_pressure_share,top_feature_1,top_feature_score_1,top_feature_2,top_feature_score_2,top_feature_3,top_feature_score_3,top_feature_4,top_feature_score_4,top_feature_5,top_feature_score_5,top_mechanism_1,top_mechanism_score_1,top_mechanism_2,top_mechanism_score_2,top_mechanism_3,top_mechanism_score_3
tier0,ALL,PY_AI__NOMINAL,PY_AI,NOMINAL,0,tier0,0.006661859798258576,0.0,0.0,0.9999999999999999,0.0,0.0,memory_io,0.0024881376781336955,0.37348994927574125,0.0028202409457698764,0.4233413838140354,0.0,0.0,0.0008728696971906407,0.13102492751630868,0.0004806114771643634,0.07214373939391462,tier0:cpu_times_idle_pct,0.0005942395193577909,tier0:cpu_times_user_pct,0.0003131276193601604,tier0:cpu_pct,0.00031145740768960827,tier0:uptime_s,0.00028518812337511765,tier0:cpu4_pct,0.0002659157119110655,memory_io,0.0028202409457698764,compute,0.0024881376781336955,scheduler_runtime,0.0008728696971906407
tier0,ALL,PY_AI__TLB,PY_AI,TLB,1,tier0,0.012301959391988833,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.003378441684794358,0.27462630765912266,0.0063814421538375,0.5187338008929834,0.0,0.0,0.001226154632953634,0.09967149084820744,0.0013159209204033381,0.1069684005996866,tier0:uptime_s,0.001057498427537585,tier0:cpu_times_idle_pct,0.0005358040411660357,tier0:swap_used_bytes,0.0005147646959185087,tier0:swap_percent,0.0005102002967737002,tier0:swap_free_bytes,0.0004887028679178427,memory_io,0.0063814421538375,compute,0.003378441684794358,platform_pressure,0.0013159209204033381
tier0,ALL,PY_STATS__ATOMIC,PY_STATS,ATOMIC,1,tier0,0.047400097072896386,0.0,0.0,1.0,0.0,0.0,memory_io,0.004341451633541993,0.09159161903962548,0.01967197926702307,0.41501980970143637,0.0,0.0,0.009123797623103504,0.19248478772252425,0.014262868549227816,0.3009037835364138,tier0:uptime_s,0.013141920766184019,tier0:mem_inactive_bytes,0.0031920202265854356,tier0:syscalls,0.0031446504683592005,tier0:mem_percent,0.002491041379895949,tier0:mem_available_bytes,0.0024783099516173944,memory_io,0.01967197926702307,platform_pressure,0.014262868549227816,scheduler_runtime,0.009123797623103504
tier0,ALL,PY_STATS__BRANCH,PY_STATS,BRANCH,1,tier0,0.03291435318549434,0.0,0.0,0.9999999999999998,0.0,0.0,memory_io,0.0041264694435888165,0.12536990839022133,0.013606302036628453,0.41338506517043977,0.0,0.0,0.006223041856292713,0.18906772438217817,0.008958539848984367,0.27217730205716073,tier0:uptime_s,0.00794412663636842,tier0:mem_inactive_bytes,0.002095650617022277,tier0:syscalls,0.0020773682847357536,tier0:ctx_switches,0.0015934293215782303,tier0:mem_percent,0.001507675368177111,memory_io,0.013606302036628453,platform_pressure,0.008958539848984367,scheduler_runtime,0.006223041856292713
tier0,ALL,PY_STATS__CACHE,PY_STATS,CACHE,1,tier0,0.016960008714602827,0.0,0.0,1.0,0.0,0.0,memory_io,0.0038431370743017062,0.2265999469087953,0.0067679472210470885,0.3990532867603884,0.0,0.0,0.002805362146979112,0.16541041895595562,0.0035435622722749228,0.2089363473748608,tier0:uptime_s,0.002178714411287343,tier0:ctx_switches,0.001010842032640306,tier0:mem_free_bytes,0.0009806545121139054,tier0:mem_inactive_bytes,0.000796476432833505,tier0:syscalls,0.0007933077525644855,memory_io,0.0067679472210470885,compute,0.0038431370743017062,platform_pressure,0.0035435622722749228
tier0,ALL,PY_STATS__MEMBW,PY_STATS,MEMBW,1,tier0,0.04188046020597316,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.004708266951032702,0.11242156671337607,0.01713214879483279,0.4090726011742664,0.0,0.0,0.007991746562614012,0.19082279715432063,0.012048297897493648,0.28768303495803693,tier0:uptime_s,0.010387874330175042,tier0:mem_inactive_bytes,0.0026201137949566915,tier0:syscalls,0.002587481059489698,tier0:mem_percent,0.0020048802138976697,tier0:mem_available_bytes,0.001994384735149975,memory_io,0.01713214879483279,platform_pressure,0.012048297897493648,scheduler_runtime,0.007991746562614012
tier0,ALL,PY_STATS__NOMINAL,PY_STATS,NOMINAL,0,tier0,0.0053681399706535,0.0,0.0,0.9999999999999997,0.0,0.0,compute,0.0028866520388953956,0.537737848617234,0.0016199813434455796,0.30177703120665234,0.0,0.0,0.0005459433000930495,0.10170064548942599,0.00031556328821947735,0.05878447468668772,tier0:cpu_times_idle_pct,0.0005449077803554532,tier0:cpu9_pct,0.00023372008362597301,tier0:cpu10_pct,0.00022573581410768637,tier0:cpu5_pct,0.00022181567935296073,tier0:net_sent_Bps,0.0002192482529813072,compute,0.0028866520388953956,memory_io,0.0016199813434455796,scheduler_runtime,0.0005459433000930495
tier0,ALL,PY_STATS__TLB,PY_STATS,TLB,1,tier0,0.024916325193472914,0.0,0.0,1.0,0.0,0.0,memory_io,0.0039195774411105826,0.15730961169736843,0.009532295545665924,0.382572288314932,0.0,0.0,0.004440735886717211,0.17822595636536753,0.007023716319979195,0.28189214362233195,tier0:uptime_s,0.006020217835915621,tier0:mem_inactive_bytes,0.0013097336783434604,tier0:syscalls,0.0013064794051034392,tier0:ctx_switches,0.0012298348416421928,tier0:mem_free_bytes,0.0010574838859730648,memory_io,0.009532295545665924,platform_pressure,0.007023716319979195,scheduler_runtime,0.004440735886717211
tier0,ALL,VIDEO_SW__ATOMIC,VIDEO_SW,ATOMIC,1,tier0,0.015021236839789807,0.0,0.0,1.0,0.0,0.0,memory_io,0.003035122978228993,0.20205546391421278,0.008301975003738152,0.5526825182429067,0.0,0.0,0.0026752303273872196,0.17809654131148459,0.001008908530435444,0.06716547653139604,tier0:mem_available_bytes,0.001177098856092825,tier0:mem_percent,0.0011764005989585444,tier0:mem_free_bytes,0.0010602388901961412,tier0:ctx_switches,0.0010001662396278237,tier0:mem_used_bytes,0.0009256860673438216,memory_io,0.008301975003738152,compute,0.003035122978228993,scheduler_runtime,0.0026752303273872196
tier0,ALL,VIDEO_SW__BRANCH,VIDEO_SW,BRANCH,1,tier0,0.021242284937562337,0.0,0.0,1.0,0.0,0.0,memory_io,0.0033487766195803206,0.15764672347741374,0.010040132530315184,0.4726484255260791,0.0,0.0,0.004198219433564826,0.197635021180852,0.003655156354102008,0.17206982981565522,tier0:uptime_s,0.0031593373595311153,tier0:ctx_switches,0.001575621305579136,tier0:mem_free_bytes,0.0015508129103592246,tier0:soft_interrupts,0.0010900381741790692,tier0:mem_used_bytes,0.0009829809401965715,memory_io,0.010040132530315184,scheduler_runtime,0.004198219433564826,platform_pressure,0.003655156354102008
