idx,avg_core_id,avg_weight_ns,first_sample_time_ns,last_sample_time_ns,max_core_id,running_count,running_fraction,sample_span_ns,samples_per_bucket,sentinel_count,total_weight_ns,unique_process_count,unique_thread_count
71,1.4166666666666667,1000000.0,14653485000.0,14840486083.0,3.0,12.0,1.0,187001083.0,12.0,0.0,12000000.0,1.0,1.0
72,1.5714285714285714,1000000.0,14885484750.0,15019484666.0,3.0,7.0,1.0,133999916.0,7.0,1.0,7000000.0,1.0,1.0
73,4.2,1000000.0,15053485291.0,15244485875.0,9.0,5.0,1.0,191000584.0,5.0,0.0,5000000.0,1.0,1.0
74,1.3333333333333333,1000000.0,15267485666.0,15377485041.0,2.0,6.0,1.0,109999375.0,6.0,0.0,6000000.0,1.0,1.0
75,1.6923076923076923,1000000.0,15462486291.0,15601485416.0,3.0,13.0,1.0,138999125.0,13.0,0.0,13000000.0,1.0,1.0
76,1.0,1000000.0,15684485291.0,15835486833.0,2.0,7.0,1.0,151001542.0,7.0,0.0,7000000.0,1.0,1.0
77,1.0,1000000.0,15845485333.0,15968485250.0,3.0,10.0,1.0,122999917.0,10.0,0.0,10000000.0,1.0,1.0
78,2.3846153846153846,1000000.0,16105486041.0,16235486833.0,3.0,13.0,1.0,130000792.0,13.0,0.0,13000000.0,1.0,2.0
79,1.2857142857142858,1000000.0,16293490458.0,16420487541.0,3.0,7.0,1.0,126997083.0,7.0,0.0,7000000.0,1.0,1.0
80,1.3571428571428572,1000000.0,16450486125.0,16605486041.0,3.0,14.0,1.0,154999916.0,14.0,0.0,14000000.0,1.0,1.0
81,1.5714285714285714,1000000.0,16661487875.0,16785485000.0,3.0,7.0,1.0,123997125.0,7.0,0.0,7000000.0,1.0,1.0
82,1.2941176470588236,1000000.0,16849485458.0,17044485875.0,3.0,17.0,1.0,195000417.0,17.0,0.0,17000000.0,1.0,2.0
83,1.4,1000000.0,17064487333.0,17234485000.0,3.0,10.0,1.0,169997667.0,10.0,0.0,10000000.0,1.0,1.0
84,1.1428571428571428,1000000.0,17262485708.0,17419485583.0,3.0,7.0,1.0,156999875.0,7.0,0.0,7000000.0,1.0,1.0
85,2.5454545454545454,1000000.0,17466485375.0,17609484250.0,3.0,11.0,1.0,142998875.0,11.0,0.0,11000000.0,1.0,1.0
86,1.7692307692307692,1000000.0,17696486708.0,17842485375.0,3.0,13.0,1.0,145998667.0,13.0,0.0,13000000.0,1.0,1.0
87,2.3,1000000.0,17865485625.0,17984485166.0,3.0,10.0,1.0,118999541.0,10.0,0.0,10000000.0,1.0,1.0
88,2.0,1000000.0,18069487125.0,18241486916.0,3.0,15.0,1.0,171999791.0,15.0,0.0,15000000.0,1.0,1.0
